file,subject,task,trial_index,t_cue_on,cue_dur,t_tgt_on,cue2tgt_gap,t_resp,RT,side_cue,side_tgt,side_resp,congruent,bad_frac_Fz,bad_frac_F3,bad_frac_F4,n_sat,warmup_flag,side_conflict_flag
VisualCogA_Task-2.mat,A,2,85,191109,52,191677,516,192034,1.39453125,1,1,1,True,0.0,0.0,0.5651041666666666,0.0,False,False
VisualCogA_Task-2.mat,A,2,86,193322,52,193889,515,194185,1.15625,-1,-1,-1,True,0.036458333333333336,0.4817708333333333,0.7395833333333334,230.0,False,False
VisualCogA_Task-2.mat,A,2,87,195470,52,196038,516,196380,1.3359375,-1,-1,-1,True,0.13541666666666666,0.028645833333333332,1.0,0.0,False,False
VisualCogA_Task-2.mat,A,2,88,197671,52,198238,515,198519,1.09765625,1,1,1,True,0.4557291666666667,0.0,0.7395833333333334,0.0,False,False
VisualCogA_Task-2.mat,A,2,89,199803,52,200371,516,200714,1.33984375,-1,1,1,False,0.0,0.0026041666666666665,0.453125,0.0,False,False
VisualCogA_Task-2.mat,A,2,90,202000,52,202567,515,203019,1.765625,-1,-1,-1,True,0.0546875,0.0,0.7916666666666666,0.0,False,False
VisualCogA_Task-2.mat,A,2,91,204304,52,204871,515,205214,1.33984375,-1,1,1,False,0.0,0.0,1.0,0.0,False,False
VisualCogA_Task-2.mat,A,2,92,206500,53,207068,515,207463,1.54296875,-1,-1,-1,True,0.0,0.005208333333333333,0.2421875,0.0,False,False
VisualCogA_Task-2.mat,A,2,93,208749,52,209316,515,209641,1.26953125,1,1,1,True,0.0,0.0,0.4140625,0.0,False,False
VisualCogA_Task-2.mat,A,2,94,210925,52,211493,516,211864,1.44921875,-1,1,1,False,0.057291666666666664,0.21614583333333334,0.19270833333333334,0.0,False,False
VisualCogA_Task-2.mat,A,2,95,213150,52,213717,515,214040,1.26171875,-1,1,1,False,0.0,0.0026041666666666665,0.3723958333333333,0.0,False,False
VisualCogA_Task-2.mat,A,2,96,215326,52,215894,516,216247,1.37890625,-1,1,1,False,0.0,0.0,0.2682291666666667,0.0,False,False
VisualCogA_Task-2.mat,A,2,97,217535,52,218102,515,218429,1.27734375,-1,-1,-1,True,0.0,0.0,0.018229166666666668,0.0,False,False
VisualCogA_Task-2.mat,A,2,98,219715,52,220282,515,220617,1.30859375,-1,-1,-1,True,0.0,0.0,0.2760416666666667,0.0,False,False
VisualCogA_Task-2.mat,A,2,99,221904,52,222471,515,222810,1.32421875,-1,1,1,False,0.0,0.0,0.328125,0.0,False,False
VisualCogA_Task-2.mat,A,2,100,224096,52,224663,515,225022,1.40234375,-1,-1,-1,True,0.0,0.0,0.4661458333333333,0.0,False,False
VisualCogB_Task-1.mat,B,1,1,5154,53,5726,519,6204,1.8671875,-1,-1,-1,True,0.0,1.0,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,2,7486,53,8054,515,8363,1.20703125,-1,-1,-1,True,0.015625,0.3541666666666667,0.0703125,0.0,False,False
VisualCogB_Task-1.mat,B,1,3,9647,52,10214,515,10493,1.08984375,1,1,1,True,0.0,0.22916666666666666,0.3307291666666667,0.0,False,False
VisualCogB_Task-1.mat,B,1,4,11776,52,12343,515,12604,1.01953125,-1,-1,-1,True,0.0,0.0234375,0.1328125,0.0,False,False
VisualCogB_Task-1.mat,B,1,5,13888,52,14455,515,14763,1.203125,1,1,1,True,0.5,0.044270833333333336,0.9322916666666666,0.0,False,False
VisualCogB_Task-1.mat,B,1,6,16049,52,16616,515,16950,1.3046875,1,1,1,True,0.08854166666666667,0.828125,0.059895833333333336,0.0,False,False
VisualCogB_Task-1.mat,B,1,7,18233,52,18800,515,19092,1.140625,1,1,1,True,0.0,0.9192708333333334,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,8,20378,52,20945,515,21193,0.96875,-1,-1,-1,True,0.0,0.9270833333333334,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,9,22478,52,23046,516,23499,1.76953125,-1,-1,-1,True,0.0,0.23958333333333334,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,10,24782,53,25350,515,25681,1.29296875,-1,-1,-1,True,0.0,0.06770833333333333,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,11,26963,52,27530,515,27820,1.1328125,1,1,1,True,0.0,0.0,0.3671875,0.0,False,False
VisualCogB_Task-1.mat,B,1,12,29103,53,29671,515,29954,1.10546875,-1,-1,-1,True,0.0,0.0,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,13,31236,52,31804,516,32074,1.0546875,1,1,1,True,0.0,0.3619791666666667,0.203125,0.0,False,False
VisualCogB_Task-1.mat,B,1,14,33360,53,33928,515,34269,1.33203125,1,1,1,True,0.453125,0.0,0.8177083333333334,186.0,False,False
VisualCogB_Task-1.mat,B,1,15,35553,52,36120,515,36384,1.03125,-1,-1,-1,True,0.0,0.0,0.828125,0.0,False,False
VisualCogB_Task-1.mat,B,1,16,37666,52,38233,515,38513,1.09375,1,1,1,True,0.0,0.0,0.9296875,0.0,False,False
VisualCogB_Task-1.mat,B,1,17,39798,52,40365,515,40614,0.97265625,-1,-1,-1,True,0.0,0.16145833333333334,0.7473958333333334,0.0,False,False
VisualCogB_Task-1.mat,B,1,18,41899,52,42466,515,42769,1.18359375,-1,-1,-1,True,0.0,0.7786458333333334,0.0390625,0.0,False,False
VisualCogB_Task-1.mat,B,1,19,44055,52,44623,516,44883,1.015625,1,1,1,True,0.0,0.4244791666666667,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,20,46168,52,46735,515,47021,1.1171875,-1,-1,-1,True,0.0,0.8958333333333334,0.08072916666666667,0.0,False,False
VisualCogB_Task-1.mat,B,1,21,48304,52,48872,516,49176,1.1875,1,1,1,True,0.0,1.0,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,22,50461,52,51028,515,51335,1.19921875,1,1,1,True,0.0,0.8723958333333334,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,23,52617,52,53185,516,53477,1.140625,1,1,1,True,0.4869791666666667,1.0,0.059895833333333336,140.0,False,False
VisualCogB_Task-1.mat,B,1,24,54762,52,55329,515,55597,1.046875,1,1,1,True,0.0,0.6458333333333334,0.19010416666666666,0.0,False,False
VisualCogB_Task-1.mat,B,1,25,56882,53,57450,515,57691,0.94140625,1,1,1,True,0.5286458333333334,0.6979166666666666,0.22135416666666666,59.0,False,False
VisualCogB_Task-1.mat,B,1,26,58975,52,59543,516,59788,0.95703125,1,1,1,True,0.0,0.0,0.8776041666666666,0.0,False,False
VisualCogB_Task-1.mat,B,1,27,61072,52,61639,515,61892,0.98828125,1,1,1,True,0.0,0.0,1.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,28,63176,52,63744,516,64081,1.31640625,1,1,1,True,0.0,0.0,1.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,29,65365,52,65932,515,66207,1.07421875,1,1,1,True,0.0,0.0,0.9947916666666666,0.0,False,False
VisualCogB_Task-1.mat,B,1,30,67489,52,68057,516,68411,1.3828125,-1,-1,-1,True,0.0,1.0,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,31,69694,52,70261,515,70537,1.078125,1,1,1,True,0.0,0.7942708333333334,0.018229166666666668,0.0,False,False
VisualCogB_Task-1.mat,B,1,32,71822,52,72389,515,72609,0.859375,-1,-1,-1,True,0.0,0.78125,0.22916666666666666,0.0,False,False
VisualCogB_Task-1.mat,B,1,33,73895,52,74462,515,74750,1.125,-1,-1,-1,True,0.0,0.7265625,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,34,76035,52,76603,516,76904,1.17578125,1,1,1,True,0.0,0.0,0.7239583333333334,0.0,False,False
VisualCogB_Task-1.mat,B,1,35,78188,52,78755,515,79057,1.1796875,-1,-1,-1,True,0.4583333333333333,0.9947916666666666,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,36,80340,52,80908,516,81147,0.93359375,-1,-1,-1,True,0.9973958333333334,0.4140625,0.34375,169.0,False,False
VisualCogB_Task-1.mat,B,1,37,82429,52,82996,515,83365,1.44140625,-1,-1,-1,True,0.0,0.13802083333333334,0.8151041666666666,0.0,False,False
VisualCogB_Task-1.mat,B,1,38,84649,53,85217,515,85508,1.13671875,-1,-1,-1,True,0.0,0.6197916666666666,0.4609375,0.0,False,False
VisualCogB_Task-1.mat,B,1,39,86790,52,87357,515,87644,1.12109375,1,1,1,True,0.0,0.125,0.703125,0.0,False,False
VisualCogB_Task-1.mat,B,1,40,88926,53,89494,515,89809,1.23046875,1,1,1,True,0.0026041666666666665,0.7760416666666666,0.24739583333333334,0.0,False,False
VisualCogB_Task-1.mat,B,1,41,91091,52,91658,515,91909,0.98046875,-1,-1,-1,True,0.0,0.0,0.24479166666666666,0.0,False,False
VisualCogB_Task-1.mat,B,1,42,93191,53,93759,515,94055,1.15625,1,1,1,True,0.0,0.3567708333333333,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,43,95340,52,95908,516,96171,1.02734375,1,1,1,True,0.11979166666666667,0.265625,0.2760416666666667,0.0,False,False
VisualCogB_Task-1.mat,B,1,44,97457,52,98024,515,98419,1.54296875,1,1,1,True,0.0,0.6171875,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,45,99705,52,100273,516,100711,1.7109375,1,1,1,True,0.0,0.0,0.005208333333333333,0.0,False,False
VisualCogB_Task-1.mat,B,1,46,101998,52,102565,515,102913,1.359375,-1,-1,-1,True,0.20833333333333334,0.5807291666666666,0.0026041666666666665,16.0,False,False
VisualCogB_Task-1.mat,B,1,47,104198,52,104765,515,105010,0.95703125,-1,-1,-1,True,0.0,0.890625,0.8828125,0.0,False,False
VisualCogB_Task-1.mat,B,1,48,106294,53,106862,515,107112,0.9765625,1,1,1,True,0.0,1.0,0.3385416666666667,0.0,False,False
VisualCogB_Task-1.mat,B,1,49,108395,52,108962,515,109285,1.26171875,1,-1,-1,False,0.0,0.3125,0.0,0.0,False,True
VisualCogB_Task-1.mat,B,1,50,110568,52,111135,515,111374,0.93359375,-1,-1,-1,True,0.5104166666666666,0.0703125,0.7708333333333334,0.0,False,False
VisualCogB_Task-1.mat,B,1,51,112656,52,113224,516,113475,0.98046875,1,1,1,True,0.0,0.3723958333333333,0.4921875,0.0,False,False
VisualCogB_Task-1.mat,B,1,52,114757,52,115324,515,115614,1.1328125,-1,-1,-1,True,0.0,0.4088541666666667,0.8802083333333334,0.0,False,False
VisualCogB_Task-1.mat,B,1,53,116897,52,117465,516,117692,0.88671875,1,1,1,True,0.0,0.0,0.08333333333333333,0.0,False,False
VisualCogB_Task-1.mat,B,1,54,118978,52,119545,515,119783,0.9296875,-1,-1,-1,True,0.6953125,0.3125,0.3697916666666667,157.0,False,False
VisualCogB_Task-1.mat,B,1,55,121067,52,121634,515,121926,1.140625,1,1,1,True,0.0,0.4375,0.5260416666666666,0.0,False,False
VisualCogB_Task-1.mat,B,1,56,123211,52,123778,515,124018,0.9375,-1,-1,-1,True,0.0,0.6744791666666666,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,57,125304,52,125871,515,126127,1.0,1,1,1,True,0.0,0.0,0.9661458333333334,0.0,False,False
VisualCogB_Task-1.mat,B,1,58,127412,52,127980,516,128239,1.01171875,1,1,1,True,0.5078125,0.0625,0.9921875,0.0,False,False
VisualCogB_Task-1.mat,B,1,59,129525,52,130092,515,130392,1.171875,1,1,1,True,0.5,0.0078125,0.4088541666666667,0.0,False,False
VisualCogB_Task-1.mat,B,1,60,131677,52,132245,516,132527,1.1015625,1,1,1,True,0.0,0.0,0.4427083333333333,0.0,False,False
VisualCogB_Task-1.mat,B,1,61,133810,52,134377,515,134750,1.45703125,-1,-1,-1,True,0.0026041666666666665,0.4791666666666667,0.84375,0.0,False,False
VisualCogB_Task-1.mat,B,1,62,136034,53,136602,515,136911,1.20703125,-1,-1,-1,True,0.0,0.40625,0.5416666666666666,0.0,False,False
VisualCogB_Task-1.mat,B,1,63,138195,52,138762,515,139052,1.1328125,1,1,1,True,0.2942708333333333,0.25,0.9973958333333334,0.0,False,False
VisualCogB_Task-1.mat,B,1,64,140335,53,140903,515,141164,1.01953125,-1,-1,-1,True,0.0,0.296875,0.2864583333333333,0.0,False,False
VisualCogB_Task-1.mat,B,1,65,142448,52,143015,515,143320,1.19140625,-1,-1,-1,True,0.0,0.5911458333333334,0.7473958333333334,0.0,False,False
VisualCogB_Task-1.mat,B,1,66,144604,53,145172,515,145398,0.8828125,-1,-1,-1,True,0.028645833333333332,0.3072916666666667,0.734375,0.0,False,False
VisualCogB_Task-1.mat,B,1,67,146681,52,147248,515,147492,0.953125,1,1,1,True,0.0,0.0,0.5807291666666666,0.0,False,False
VisualCogB_Task-1.mat,B,1,68,148774,52,149341,515,149672,1.29296875,1,1,1,True,0.0,0.0,0.7864583333333334,0.0,False,False
VisualCogB_Task-1.mat,B,1,69,150958,52,151525,515,151795,1.0546875,-1,-1,-1,True,0.8645833333333334,0.0,1.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,70,153079,52,153646,515,153917,1.05859375,-1,-1,-1,True,0.0,0.4453125,0.5989583333333334,0.0,False,False
VisualCogB_Task-1.mat,B,1,71,155199,52,155767,516,156007,0.9375,1,1,1,True,0.0,0.3697916666666667,0.5729166666666666,0.0,False,False
VisualCogB_Task-1.mat,B,1,72,157292,52,157859,515,158110,0.98046875,1,1,1,True,0.0,0.2682291666666667,0.3072916666666667,0.0,False,False
VisualCogB_Task-1.mat,B,1,73,159392,53,159960,515,160229,1.05078125,-1,-1,-1,True,0.0,0.0,0.6354166666666666,0.0,False,False
VisualCogB_Task-1.mat,B,1,74,161513,52,162080,515,162392,1.21875,-1,-1,-1,True,0.0,0.3151041666666667,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,75,163678,52,164245,515,164528,1.10546875,1,1,1,True,0.0,0.5104166666666666,0.5078125,0.0,False,False
VisualCogB_Task-1.mat,B,1,76,165814,52,166381,515,166697,1.234375,-1,-1,-1,True,0.0,0.3385416666666667,0.013020833333333334,0.0,False,False
VisualCogB_Task-1.mat,B,1,77,167982,53,168550,515,168854,1.1875,-1,-1,-1,True,0.0,0.15104166666666666,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,78,170139,52,170706,515,170998,1.140625,-1,-1,-1,True,0.0,0.7734375,0.4427083333333333,5.0,False,False
VisualCogB_Task-1.mat,B,1,79,172279,53,172847,515,173132,1.11328125,1,1,1,True,0.0,0.75,0.16145833333333334,0.0,False,False
VisualCogB_Task-1.mat,B,1,80,174416,52,174983,515,175248,1.03515625,-1,-1,-1,True,0.0,0.2786458333333333,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,81,176533,52,177100,515,177419,1.24609375,-1,-1,-1,True,0.0,0.4921875,1.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,82,178705,52,179273,516,179563,1.1328125,1,1,1,True,0.0,0.7265625,0.15625,0.0,False,False
VisualCogB_Task-1.mat,B,1,83,180846,52,181413,515,181736,1.26171875,-1,-1,-1,True,0.0,0.0,1.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,84,183022,52,183590,516,183839,0.97265625,-1,-1,-1,True,0.0,0.9817708333333334,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,85,185123,52,185690,515,185983,1.14453125,1,1,1,True,0.0,0.0,0.8671875,0.0,False,False
VisualCogB_Task-1.mat,B,1,86,187267,52,187835,516,188082,0.96484375,-1,-1,-1,True,0.0,0.0,0.3098958333333333,0.0,False,False
VisualCogB_Task-1.mat,B,1,87,189368,52,189935,515,190332,1.55078125,-1,1,1,False,0.0,0.0,0.17447916666666666,0.0,False,True
VisualCogB_Task-1.mat,B,1,88,191616,52,192183,515,192494,1.21484375,1,1,1,True,1.0,0.5052083333333334,0.7005208333333334,603.0,False,False
VisualCogB_Task-1.mat,B,1,89,193777,52,194344,515,194589,0.95703125,-1,-1,-1,True,0.0,0.20572916666666666,0.125,0.0,False,False
VisualCogB_Task-1.mat,B,1,90,195873,52,196441,516,196732,1.13671875,-1,-1,-1,True,0.0,0.23697916666666666,0.08333333333333333,0.0,False,False
VisualCogB_Task-1.mat,B,1,91,198018,52,198585,515,198850,1.03515625,1,1,1,True,0.0,0.0,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,92,200134,53,200702,515,200973,1.05859375,1,1,1,True,1.0,0.8046875,0.84375,578.0,False,False
VisualCogB_Task-1.mat,B,1,93,202259,52,202826,515,203086,1.015625,-1,-1,-1,True,0.0,0.78125,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,94,204367,53,204935,515,205214,1.08984375,1,1,1,True,0.0,0.17447916666666666,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,95,206496,52,207063,515,207274,0.82421875,-1,-1,-1,True,0.0,0.0,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,96,208557,52,209124,515,209369,0.95703125,1,1,1,True,0.0,0.0,0.75,0.0,False,False
VisualCogB_Task-1.mat,B,1,97,210653,52,211221,516,211520,1.16796875,-1,-1,-1,True,0.0,0.6927083333333334,0.09895833333333333,0.0,False,False
VisualCogB_Task-1.mat,B,1,98,212806,52,213373,515,213679,1.1953125,1,1,1,True,0.0,0.5208333333333334,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,99,214962,52,215530,516,215781,0.98046875,1,1,1,True,0.0,0.5078125,0.0,0.0,False,False
VisualCogB_Task-1.mat,B,1,100,217063,52,217630,515,217866,0.921875,1,1,1,True,0.0,0.6692708333333334,0.3776041666666667,0.0,False,False
VisualCogB_Task-2.mat,B,2,1,5134,53,5702,515,6062,1.40625,-1,1,1,False,0.0,0.0,0.0,0.0,False,False
VisualCogB_Task-2.mat,B,2,2,7347,52,7914,515,8324,1.6015625,-1,-1,-1,True,0.0,0.0,0.4973958333333333,0.0,False,False
VisualCogB_Task-2.mat,B,2,3,9611,52,10179,516,10588,1.59765625,-1,-1,-1,True,0.0,0.0,0.0,0.0,False,False
VisualCogB_Task-2.mat,B,2,4,11871,53,12439,515,12712,1.06640625,1,1,1,True,0.0,0.0,0.1171875,0.0,False,False
VisualCogB_Task-2.mat,B,2,5,13996,52,14564,516,14874,1.2109375,-1,-1,-1,True,0.0,0.0,1.0,0.0,False,False
VisualCogB_Task-2.mat,B,2,6,16161,52,16728,515,17037,1.20703125,1,-1,-1,False,0.3046875,0.0,0.5416666666666666,0.0,False,False
VisualCogB_Task-2.mat,B,2,7,18321,52,18889,516,19211,1.2578125,1,1,1,True,0.0,0.0,0.4322916666666667,0.0,False,False
VisualCogB_Task-2.mat,B,2,8,20498,52,21065,515,21347,1.1015625,1,1,1,True,0.0,0.0,0.015625,0.0,False,False
VisualCogB_Task-2.mat,B,2,9,22630,52,23197,515,23474,1.08203125,1,1,1,True,0.0,0.0,0.06770833333333333,0.0,False,False
VisualCogB_Task-2.mat,B,2,10,24759,52,25326,515,25641,1.23046875,-1,1,1,False,0.0,0.0,0.5833333333333334,50.0,False,False
VisualCogB_Task-2.mat,B,2,11,26927,52,27494,515,27849,1.38671875,1,1,1,True,0.0,0.0,0.0,0.0,False,False
VisualCogB_Task-2.mat,B,2,12,29131,53,29699,515,30089,1.5234375,1,-1,-1,False,0.0,0.0,0.6458333333333334,0.0,False,False
VisualCogB_Task-2.mat,B,2,13,31372,52,31939,515,32293,1.3828125,1,1,1,True,0.0,0.0,0.0,0.0,False,False
VisualCogB_Task-2.mat,B,2,14,33576,53,34144,515,34523,1.48046875,1,-1,-1,False,0.3359375,0.14322916666666666,0.3932291666666667,140.0,False,False
VisualCogB_Task-2.mat,B,2,15,35809,52,36376,515,36748,1.453125,1,-1,-1,False,0.0,0.6458333333333334,0.4244791666666667,0.0,False,False
VisualCogB_Task-2.mat,B,2,16,38033,52,38601,516,38910,1.20703125,1,1,1,True,0.4479166666666667,0.0,0.7473958333333334,158.0,False,False
VisualCogB_Task-2.mat,B,2,17,40198,52,40765,515,41094,1.28515625,-1,-1,-1,True,0.0,0.0,0.24739583333333334,0.0,False,False
VisualCogB_Task-2.mat,B,2,18,42378,52,42946,516,43318,1.453125,1,-1,-1,False,0.0,0.0,0.828125,0.0,False,False
VisualCogB_Task-2.mat,B,2,19,44603,52,45170,515,45526,1.390625,1,1,1,True,0.0,0.0,0.18229166666666666,0.0,False,False
VisualCogB_Task-2.mat,B,2,20,46811,52,47378,515,47716,1.3203125,-1,1,1,False,0.21354166666666666,0.5130208333333334,0.5494791666666666,0.0,False,False
VisualCogB_Task-2.mat,B,2,21,49003,53,49571,515,49854,1.10546875,1,1,1,True,0.5260416666666666,0.15885416666666666,0.3046875,0.0,False,False
VisualCogB_Task-2.mat,B,2,22,51140,52,51707,515,52054,1.35546875,1,-1,-1,False,0.15625,0.0,0.07552083333333333,0.0,False,False
VisualCogB_Task-2.mat,B,2,23,53340,53,53908,515,54210,1.1796875,-1,-1,-1,True,0.16927083333333334,0.6953125,0.7213541666666666,213.0,False,False
VisualCogB_Task-2.mat,B,2,24,55493,52,56060,515,56409,1.36328125,-1,1,1,False,0.0,0.0,0.0,0.0,False,False
VisualCogB_Task-2.mat,B,2,25,57693,52,58261,516,58595,1.3046875,-1,-1,-1,True,0.9635416666666666,0.7005208333333334,0.0,0.0,False,False
VisualCogB_Task-2.mat,B,2,26,59878,52,60445,515,60785,1.328125,1,1,1,True,0.15885416666666666,0.7083333333333334,0.2734375,0.0,False,False
VisualCogB_Task-2.mat,B,2,27,62070,52,62638,516,63010,1.453125,-1,1,1,False,0.2604166666666667,0.2682291666666667,0.15364583333333334,0.0,False,False
VisualCogB_Task-2.mat,B,2,28,64295,52,64862,515,65160,1.1640625,-1,1,1,False,0.0,0.0026041666666666665,0.0,0.0,False,False
VisualCogB_Task-2.mat,B,2,29,66447,52,67015,516,67343,1.28125,-1,-1,-1,True,0.9791666666666666,0.4453125,0.12760416666666666,0.0,False,False
VisualCogB_Task-2.mat,B,2,30,68632,52,69199,515,69559,1.40625,1,-1,-1,False,0.15364583333333334,0.7760416666666666,0.5338541666666666,0.0,False,False
VisualCogB_Task-2.mat,B,2,31,70844,52,71412,516,71758,1.3515625,1,1,1,True,0.484375,0.0,0.2942708333333333,0.0,False,False
VisualCogB_Task-2.mat,B,2,32,73045,52,73612,515,73902,1.1328125,1,1,1,True,0.7005208333333334,0.5911458333333334,0.013020833333333334,0.0,False,False
VisualCogB_Task-2.mat,B,2,33,75189,52,75757,516,76087,1.2890625,1,-1,-1,False,0.0,0.0,0.9348958333333334,0.0,False,False
VisualCogB_Task-2.mat,B,2,34,77369,53,77937,515,78280,1.33984375,1,-1,-1,False,0.6380208333333334,0.11458333333333333,0.3541666666666667,0.0,False,False
VisualCogB_Task-2.mat,B,2,35,79566,52,80134,516,80496,1.4140625,-1,1,1,False,0.0,0.8958333333333334,0.16145833333333334,0.0,False,False
VisualCogB_Task-2.mat,B,2,36,81783,52,82350,515,82675,1.26953125,1,1,1,True,0.3984375,0.0,0.390625,0.0,False,False
VisualCogB_Task-2.mat,B,2,37,83959,52,84527,516,84881,1.3828125,-1,-1,-1,True,0.0026041666666666665,0.0,0.7421875,0.0,False,False
VisualCogB_Task-2.mat,B,2,38,86167,53,86735,515,87125,1.5234375,-1,1,1,False,0.0,0.328125,0.0,0.0,False,False
VisualCogB_Task-2.mat,B,2,39,88412,52,88979,515,89356,1.47265625,1,-1,-1,False,0.5520833333333334,0.0,0.4140625,0.0,False,False
VisualCogB_Task-2.mat,B,2,40,90640,52,91208,516,91529,1.25390625,1,-1,-1,False,0.0,0.0,0.23958333333333334,0.0,False,False
VisualCogB_Task-2.mat,B,2,41,92817,52,93384,515,93692,1.203125,1,1,1,True,0.12239583333333333,0.4036458333333333,0.6666666666666666,0.0,False,False
VisualCogB_Task-2.mat,B,2,42,94977,52,95545,516,95858,1.22265625,-1,-1,-1,True,0.7447916666666666,0.14583333333333334,0.2916666666666667,0.0,False,False
VisualCogB_Task-2.mat,B,2,43,97142,52,97709,515,97976,1.04296875,-1,-1,-1,True,0.3203125,0.7083333333333334,0.8489583333333334,350.0,False,False
VisualCogB_Task-2.mat,B,2,44,99262,52,99830,516,100213,1.49609375,1,-1,-1,False,0.0,0.0,0.4739583333333333,0.0,False,False
VisualCogB_Task-2.mat,B,2,45,101498,53,102066,515,102392,1.2734375,-1,1,1,False,0.296875,0.4348958333333333,0.4661458333333333,0.0,False,False
VisualCogB_Task-2.mat,B,2,46,103675,52,104242,515,104547,1.19140625,-1,1,1,False,0.08072916666666667,0.0,0.2838541666666667,0.0,False,False
VisualCogB_Task-2.mat,B,2,47,105831,53,106399,515,106752,1.37890625,1,-1,-1,False,0.0,0.0,0.0,0.0,False,False
VisualCogB_Task-2.mat,B,2,48,108040,52,108607,515,109005,1.5546875,-1,-1,-1,True,0.0,0.0,0.5494791666666666,0.0,False,False
VisualCogB_Task-2.mat,B,2,49,110293,52,110860,515,111198,1.3203125,1,1,1,True,0.71875,0.2682291666666667,0.005208333333333333,0.0,False,False
VisualCogB_Task-2.mat,B,2,50,112485,52,113053,516,113404,1.37109375,-1,-1,-1,True,0.057291666666666664,0.3515625,0.6432291666666666,158.0,False,False
VisualCogB_Task-2.mat,B,2,51,114689,53,115257,515,115612,1.38671875,-1,1,1,False,0.5416666666666666,0.4036458333333333,0.13802083333333334,0.0,False,False
VisualCogB_Task-2.mat,B,2,52,116898,52,117465,515,117813,1.359375,-1,-1,-1,True,0.0,0.0,0.044270833333333336,0.0,False,False
VisualCogB_Task-2.mat,B,2,53,119098,53,119666,515,119961,1.15234375,1,1,1,True,0.2421875,0.2916666666666667,0.026041666666666668,0.0,False,False
VisualCogB_Task-2.mat,B,2,54,121247,52,121814,515,122191,1.47265625,1,-1,-1,False,0.4453125,0.3463541666666667,0.5572916666666666,310.0,False,False
VisualCogB_Task-2.mat,B,2,55,123479,52,124047,516,124326,1.08984375,1,1,1,True,0.0,0.0,0.671875,0.0,False,False
VisualCogB_Task-2.mat,B,2,56,125612,52,126179,515,126483,1.1875,-1,1,1,False,0.5859375,0.0,0.4947916666666667,5.0,False,False
VisualCogB_Task-2.mat,B,2,57,127768,53,128336,515,128654,1.2421875,-1,1,1,False,0.5442708333333334,0.17447916666666666,0.6458333333333334,25.0,False,False
VisualCogB_Task-2.mat,B,2,58,129941,52,130508,515,130845,1.31640625,-1,1,1,False,0.4869791666666667,0.010416666666666666,0.5208333333333334,0.0,False,False
VisualCogB_Task-2.mat,B,2,59,132129,52,132697,516,133031,1.3046875,-1,1,1,False,0.0,0.3046875,0.005208333333333333,0.0,False,False
VisualCogB_Task-2.mat,B,2,60,134318,52,134886,516,135204,1.2421875,-1,1,1,False,0.0,0.0,1.0,0.0,False,False
VisualCogB_Task-2.mat,B,2,61,136490,52,137058,516,137353,1.15234375,-1,1,1,False,0.0,0.0,0.984375,0.0,False,False
VisualCogB_Task-2.mat,B,2,62,138639,52,139206,515,139591,1.50390625,1,-1,-1,False,0.0,0.0,0.15364583333333334,0.0,False,False
VisualCogB_Task-2.mat,B,2,63,140879,52,141446,515,141841,1.54296875,-1,-1,-1,True,0.03125,0.0,0.28125,0.0,False,False
VisualCogB_Task-2.mat,B,2,64,143127,53,143695,515,144008,1.22265625,-1,-1,-1,True,0.0,0.0,0.046875,0.0,False,False
VisualCogB_Task-2.mat,B,2,65,145292,52,145859,515,146166,1.19921875,1,-1,-1,False,0.3203125,0.0,0.09635416666666667,0.0,False,False
VisualCogB_Task-2.mat,B,2,66,147452,53,148020,515,148368,1.359375,1,1,1,True,0.0,0.4244791666666667,0.23177083333333334,0.0,False,False
VisualCogB_Task-2.mat,B,2,67,149653,52,150220,515,150541,1.25390625,1,-1,-1,False,0.0026041666666666665,0.0026041666666666665,0.6588541666666666,0.0,False,False
